index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,재료양
80,양식,,,,눈사람 함박스테이크 감자샐러드로 홈파티 음식 다진 돼지고기로 간단하게,https://www.10000recipe.com/recipe/7041117,"6,555",열려라쿡,2인분,30분 이내,초급,"['돼지고기 다짐육', '소고기 다짐육', '양파볶은 다진 양파', '빵가루', '간장', '케첩', '달걀', '소금', '후추', '물', '양송이버섯', '양파', '버터', '간장', '설탕', '케첩', '물', '감자삶은 감자', '마요네즈', '파마산치즈가루', '체다치즈', '김', '당근', '검은깨']",홈파티 음식으로 즐기기 좋은 눈사람 함박스테이크를 소개 드려요. 소고기 다짐육과 돼지고기 다짐육을 함께 넣고 동그랗게 빚어 함박스테이크를 만들고 달짝지근한 스테이크 소스까지~~(다진 돼지고기만 이용하여도 괜찮음) 연말 파티 분위기를 내기 위해 감자샐러드를 활용 눈사람을 만들어 함박스테이크 위로 올려보았어요. ​,"['돼지고기 다짐육 200g , 소고기 다짐육 200g에 볶은 다진 양파 2T, 빵가루 2T, 간장 1T, 케첩 1T, 달걀 1개, 소금, 후추 조금 넣고.\n볼\n,\n계량스푼\n양파는 잘게 썰어 기름 두른 팬에 카라멜라이징될때까지 볶아 넣음.', '찰기가 생길 때까지 충분히 치대가며 섞어주세요.', '반죽이 만들어지면 4등분으로 나눠 함박스테이크 모양대로 동그랗게 모양을 잡아주세요.\n접시', '예열된 팬에 식용유를 두르고 함박스테이크를 구워주세요.\n프라이팬', '겉면이 노릇해지면 불은 약불로 줄이고 물 1/3컵 넣고 뚜껑 닫아 수증기로 속까지 익혀주세요.\n뒤집개\n두께가 두껍다 보니 수증기로 익혀야 속까지 골고루 익힐 수 있어요.', '젓가락으로 찔러보고 핏물이 올라오지 않으면 잘 익었다는 뜻!!', '이번엔 함박스테이크 소스를 만들어 볼 차례. 양파와 양송이버섯을 준비해 적당한 크기로 썰어주세요.\n도마\n,\n조리용나이프', '함박스테이크 구웠던 팬 그대로 버터 20g을 넣고 녹여주세요.', '양파, 버섯 순서대로 넣고 달달 볶아주세요.\n요리스푼', '간장 1T(20g), 설탕 2.5T(40g), 케첩 3T(60g), 물 120g을 넣고 센 불에서 저어가며 끓여주세요.', '원하는 농도가 되었을 때 불을 꺼주세요. 식으면서 좀 더 걸쭉하게 변함.', '삶은 감자는 부드럽게 으깨주고.\n볼\n,\n매셔', '마요네즈 적당량 넣고 잘 섞어주세요.', '눈사람 모양에 맞춰 동그랗게 빚어주고 파마산 치즈가루를 골고루 묻혀주세요.', '김, 당근, 검은깨로 눈사람 얼굴을 표현해 주고 체다치즈로 흐르는 눈 모양으로 잘라주었어요.', '접시 위로 함박스테이크 소스를 붓고 함박스테이크를 올리고', '체다치즈를 올려준 후 눈사람 감자샐러드까지 올려주면 눈사람 함박스테이크 완성!!']","['함박스테이크', '홈파티', '스테이크소스', '감자샐러드', '손님초대요리']","['200g', '200g', '볶은 다진 양파', '2T', '1T', '1T', '1개', '조금', '조금', '1/3컵', '1줌', '1/2개', '20g', '1T', '2.5T', '3T', '120g', '삶은 감자', '적당량', '적당량', '4장', '조금', '조금', '조금']"
81,샐러드,,,,참외샐러드 만드는법,https://www.10000recipe.com/recipe/7081962,196,호수맘,4인분,20분 이내,아무나,"['블루베리', '요거트', '샐러드드레싱', '올리브유오일', '레몬즙', '꿀', '소금', '후추']","참외로 간단하고 맛있는 참외샐러드 만들어봤어요
참외의 달콤한 맛에 새콤한 드레싱이 더하면 입맛 살려주는 상큼한 샐러드가 완성됩니다.","['참에는 깨끗이 씻은뒤 껍질을 벗기고 반으로 잘라 씨를 제거해주세요.', '제거한씨는 채반에받처 과즙을 짜주세요\n과즙에 올리브오일2T/레몬즙 1T/꿀1T/소금한꼬집 /후추가루톡톡넣고 드레싱을만들어주세요', '시를 제거한 참외는 먹기 좋은 크기로 도톰하게 썰어 주세요\n한쪽은 요거트넣고 블루베리 올려주시고 다른한쪽은 드레싱를넣고 드셔보시면 참외의 두가지맛의셀러드를 드실수있습니다']","['참외샐러드', '참외요리', '참외레시피', '과일샐러드', '샐러드레시피']","['10알', '약간', '', '2T', '1T', '1T', '1꼬집', '약간']"
82,샐러드,,,,대패삼겹살 영양부추 샐러드,https://www.10000recipe.com/recipe/6828951,"243,825",푸름이맘혀니,2인분,30분 이내,초급,"['구매', '양파', '영양부추', '간장', '식초', '참기름', '다진 마늘', '설탕', '고춧가루', '소금', '후추']",영양부추샐러드는 보통 차돌박이를 많이 이용해서 샐러드를 만드는데요~ 대패삼결살을 이용해 만들어봤어요.,"['대패삼겹살에 소금, 후추로 간해주세요.', '영양부추는 3~4cm 정도의 길이로 잘라줍니다.', '양파 반개는 채썰어주고, 매운맛이 강하다면 찬물에 담궈 매운맛을 제거해주세요', '간장 3큰술, 식조 2큰술, 참기름 1큰술, 다진마늘 1큰술, 설탕 1큰술, 고춧가루 1작은술 넣고 잘 섞어줍니다.', '소금, 후추 간을 한 고기는 노릇노릇하게 구워줍니다.', '대패삼겹살에서 나오는 기름은 키친타올로 제거해주면서 구워주세요.', '썰어놓은 영양부추와 양파 그리고 드레싱을 뿌려 야채 먼저 버무려줍니다.', '다 버무려진 야채위에 잘 구워진 대패삼겹살 넣고', '남은 소스 한큰술정도 넣고', '다시한번 살짝 버무려 주면 완성입니다.']",[],"['', '', '', '3큰술', '2큰술', '1큰술', '1큰술', '1큰술', '1작은술', '', '']"
83,샐러드,,,,여름에 잘 어울리는 미역초샐러드! 와사비 넣어 더 상큼하게,https://www.10000recipe.com/recipe/6891823,"72,848",아름다울가,1인분,30분 이내,아무나,"['미역1인분', '오이', '양파작은것', '통깨', '간장', '물', '식초', '설탕', '연와사비', '냉동새우', '미림', '해물믹스']","여름이라 옷은 얇아지고 맛있는 건 먹고 싶고!
다이어트가 고민될 때 있으시죠?
이럴때 한끼 든든하게 먹을 수 있는 간단한 미역초샐러드 소개해요 간장드레싱에 와사비를 풀어 상큼하게 즐길 수 있는 샐러드랍니다","['오이는 굵은 소금을 발라 깨끗이 씻어주고 냉동새우살은 물에 담가 해동해주세요 미역은 자른 미역으로 준비해요', '양파는 최대한 얇게 썰어주시고\n오이는 반달모양으로 썰어주세요\n양파는 찬물+식초 두2~3방울에 담가 아린맛을 제거해주는게 좋습니다', '미역을 물에 불려줍니다', '해동한 냉동새우살은 맛술(미림)을 살짝 둘러주어 비린맛을 없애주세요', '새우살을 2~3분간 데쳐주고', '불린 미역도 2분 정도 데쳐\n찬물에 헹구워줍니다', '간장5스푼, 물 5스푼, 식초 3스푼, 설탕1스푼에 와사비를 취향껏 넣어 드레싱을 만들어 줍니다', '준비된 재료들을 한데 넣고\n드레싱을 부어가며 버무려주면 완성!\n접시에 낼땐 통깨를 뿌려주세요']","['미역요리', '미역초샐러드', '미역', '피부미용', '다이어트', '샐러드', '다이어트요리', '한끼대용']","['1인분', '1/2개', '작은것', '조금', '5스푼', '5스푼', '3스푼', '1스푼', '취향껏', '4-5마리', '1스푼', '적당량']"
84,샐러드,,,,♥[신혼밥상] 닭가슴살양배추말이,https://www.10000recipe.com/recipe/6913806,"84,089",행복한윤블리네,2인분,15분 이내,초급,"['닭가슴살통조림', '양배추', '당근', '오이', '칠리소스']","여름 휴가 대비!
칼로리는 다운↓ 배는 빵빵↑ 메뉴 추천
체중감량의 단골손님 '닭가슴살'
위를 보호해주는 '양배추'
포만감 가득한 '오이'랑 '당근'랑
s라인 만들기 프로젝트 돌입!
지금부터 건강식 다이어트레시피를 소개합니다.","['양배추, 당근, 오이를 깨끗하게 씻어주세요.\n파프리카나 양배추를 채썰어 사용해도 좋아요.\n즐겨먹는 야채 듬뿍듬뿍!', '양배추가 너무 흐물흐물 거리지 않도록\n약 7분~10분정도 쪄줍니다.\n아삭함이 조금 사라질 만큼 돌돌 잘 말릴 정도로만 찌기!', '양배추가 익는동안 오이랑 당근은 채를 썰어 준비.', '먹을 수 있는 만큼 양배추 잎을 한장한장 떼어주세요.\n남은 양배추는 된장에 밥이랑 싸드셔도 좋아요.\n일명 양배추쌈밥 추천!', '양배추 잎에 오이, 당근, 닭가슴살을 올려 돌돌돌 말아주세요.', '먹기 좋은 크기로 잘라주세요.', '요즘은 양배추가 달아서 그냥 드셔도 좋겠지만,\n야채만 먹기 거북하다면 칠리소스에 살짝 찍어 냠냠!\n모두 건강한 S라인 만들기 성공하세요 ♡~']","['신혼밥상', '다이어트', '다이어트메뉴', '양배추', '닭가슴살', '닭가슴살양배추', '칼로리낮은음식', '다이어트식단', '야채말이', '초간단레시피']","['1개', '1/4', '1개', '1개', '3스푼']"
85,샐러드,,,,연두부 샐러드,https://www.10000recipe.com/recipe/6842280,"253,750",가는동자꽃,4인분,5분 이내,아무나,"['연두부', '어린잎채소', '파프리카', '양파', '간장', '식초', '설탕', '다진마늘', '참기름', '통깨']","초간단 초스피드~ 레시피로 맛은 물론 비쥬얼도 최고~ 손님상에도 너무나 잘어울리는 연두부 샐러드.
눈도 입도 즐거운 연두부 샐러드 한번 드셔보시겠어요?? ^^","['연두부를 접시에 뒤집어 올려줍니다.', '어린잎채소나 새싹채소를 연두부위에 올려줍니다.', '분량의 양념장에 양파,파프리카를 다져넣고 연두부위에 뿌려주면 완성.']","['연두부샐러드', '연두부', '샐러드', '손님상', '집들이', '다이어트']","['1팩', '1/2줌', '약간', '약간', '2.5T', '1.5T', '1T', '1T', '1t', '약간']"
86,샐러드,,,,"차돌박이 참나물 샐러드 , 쉽고 간단하지만 폼나고 맛있다.",https://www.10000recipe.com/recipe/6841304,"98,023",달콤한꿀호떡,4인분,15분 이내,아무나,"['참나물', '차돌박이', '다진마늘', '참기름', '간장', '멸치액젓', '식초', '고춧가루', '설탕', '깨']","너무나 쉽고 간단하게 완성되는 차돌박이 참나물 샐러드
만드는 과정에 비해 모양새나 맛이 좋아 언제 만들어도 인기만점인 레시피 :)","['참나물은 최대한 찬물로 헹구듯 씻어\n채에 받쳐 물기를 빼준 뒤', '먹기좋은 크기로 썰어 준비한다.', '볼에 다진마늘 1스푼 , 간장2스푼 , 멸치액젓 1.5스푼 , 식초2스푼 , 참기름 2스푼 , 고춧가루 1스푼 , 설탕1스푼을 넣어 잘 섞어주고', '준비한 참나물을 섞어둔 양념에 넣어 뭉개지지 않도록 살살 버무려준다.', '버무린 참나물에 깨를 듬뿍 뿌려 준다.', '그릇에 담기 전 차돌박이를 팬에 바짝 구워 참나물과 함께 곁들여내기만 하면 끝 -', '완성된 차돌박이 참나물 샐러드 !\n( 사진은 완성된 음식의 절반만 담은 모습 )']","['참나물', '참나물무침', '참나물샐러드', '차돌박이', '차돌박이샐러드', '샐러드', '참나무차돌박이샐러드', '초간단']","['400g', '300g', '1스푼', '2스푼', '2스푼', '1.5스푼', '2스푼', '1스푼', '1스푼', '약간']"
87,샐러드,,,,초간단 오이만 있으면 완성~ 깨소금오이샐러드,https://www.10000recipe.com/recipe/7013219,"48,050",만개의레시피,1인분,10분 이내,아무나,"['오이', '깨소금', '고운소금', '참기름', '고춧가루', '후추']",간단하지만 감칠맛 가득! 시원 아삭해서 입맛 없을 때나 샐러드가 질릴 때 포만감 있게 먹기 좋을 메뉴~^^,"['깨소금 대신에 통깨를 사용해도 괜찮아요~^^', '오이는 필러로 껍질을 듬성듬성하게 잘라 준비해요.\n주방필러\n기호에 따라 껍질 제거 없이 사용해도 괜찮아요.', '오이를 도톰하게 1.5cm 두께로 잘라요.\n도마\n,\n조리용나이프', '가지런하게 접시에 담아요.\n완성접시', '분량의 재료들을 섞어 소스를 만들어요.\n소스볼\n,\n계량스푼', '소금이 모두 녹도록 잘 저어서 준비해주세요.', '접시에 담아둔 오이 위에 뿌려서 완성!', '간단하지만 포만감 가득해서 샐러드 대용으로도 좋아요~']","['깨소금오이샐러드', '오이샐러드']","['1개', '3숟가락', '1/2숟가락', '2숟가락', '약간', '약간']"
88,샐러드,,,,KFC도 울고갈 코울슬로 연말파티 사이드 메뉴로 최고,https://www.10000recipe.com/recipe/6994253,"5,278",븟린이,6인분 이상,15분 이내,아무나,"['양배추', '노란파프리카', '빨강파프리카', '양파', '옥수수캔', '마요네즈', '식초', '설탕', '레몬즙', '후추']","햄버거나 치킨을 먹으면 큰 아빠 숟가락으로 아낌없이 팍팍 퍼먹고 싶은 코울슬로!
연말파티 사이드 메뉴로도 최고의 메뉴예요
KFC에서 먹는 것과 정말 똑 닮았어요","['양배추를 옥수수 한 알 크기 정도로 다져주세요', '씨를 뺀 파프리카도 옥수수 한 알 크기 정도로 다져주세요\n양파도 같은 크기로 다져주세요\n어린이들이 먹을꺼 라면 양파만 찬물에 10분정도 담궈놨다가 물기를 털고 사용해주세요', '캔 옥수수는 채에 받쳐 물기를 모두 빼주세요\n물기가 남아있으면 완성 되었을 때 맛이 연해져요', '모든 재료를 볼에 넣어주세요', '준비된 소스 분량 (마요네즈 9큰술, 식초 2큰술, 설탕 3큰술, (생략가능) 레몬즙 1큰술) 을 섞어주세요\n설탕이 녹을 때까지 잘 섞어주셔야해요', '준비한 재료와 소스,\n후추도 톡톡톡톡 뿌려 섞어주세요', '완성입니다.\n모닝빵에 올려 먹어도 맛있고 연말 홈파티 고기와도 햄버거 치킨과도 잘 어울려 한번 만들때 이정도의 분량을 만들어 놓으면 활용하기에 너무 좋아요']","['홈파티', 'KFC', '코울슬로', '콘슬로우', '콘샐러드', '샐러드', '양배추', '치킨', '옥수수', '콘']","['1/4개', '1/2개', '1/2개', '1/2개', '2/3캔', '9큰술', '2큰술', '3큰술', '1큰술', '톡톡']"
89,스프,,,,감자스프 생크림없이도 맛있게 만들기,https://www.10000recipe.com/recipe/6974023,"45,559",아름다울가,1인분,60분 이내,초급,"['감자', '양파', '버터', '우유', '다진마늘', '소금', '후추', '식용유', '식빵']","싹난 감자 혹은 싹나기 직전의 감자 버리기 참 아깝죠!
감자스프를 만들면 감자를 한번에 많이 소진 할 수 있어요
생크림 없이 집에 있는 우유와 양파로 맛있게 만드는 방법 소개합니다 식빵까지 곁들이면 한끼 대용으로도 아주 든든해요","['전자레인지 가능용기에\n감자 두 개를 깍뚝 썰어 넣고\n물 3스푼과 소금 1티스푼을 넣고 섞어\n감자삶기 모드로 삶아주세요\n전자레인지\n전자레인지 사양마다 다르지만 평균 8분정도 삶아주면 적당해요', '익은 감자는 매셔나 국자를 이용해\n부숴주세요', '양파 반 개를 얇게 슬라이스 해주고', '식용유 살짝 두른 팬에 볶다가\n버터도 한 스푼 추가해주고', '노릇한 색이 나올 때까지 카라멜라이징해주세요', '핸드블렌더나 믹서기에\n으깬감자와 볶은 양파, 다진마늘 1/3스푼, 우유 1컵을 넣고 곱게 갈아줍니다', '냄비에 옮겨 우유를 추가해 농도를 조절하고 소금, 후추로 입맛에 맞게 간을 맞춰줍니다', '(선택재료) 식빵을 한입크기로 썰어준 후\n기름 없는 마른팬에 볶아 크루통을 만들어주세요', '볼에 스프를 담아주고\n크루통과 파슬리를 곁들여 완성해요!']","['감자요리', '감자스프', '양파요리', '싹난감자', '주말간식', '간식', '감자스프만들기', '생크림없이감자스프']","['2개', '1/2개', '1스푼', '1컵', '1/3스푼', '적당량', '적당량', '약간', '1장']"
